# neig  =    13824
# vol   =  0.946983938E+06
# nspin, nspinor, nkpt, ncb, nvb =        1       1     216       8       8
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     6     2     1  0.87071830E+01  0.48886390E+00  0.82183191E+01  0.17700906E-01 -0.11501535E+00  0.66875818E-01
     1     6     3     1  0.87071830E+01  0.15881790E+00  0.85483651E+01  0.62025578E-05  0.69341129E-03  0.23920156E-02
     1     6     4     1  0.87071830E+01  0.13549314E+00  0.85716899E+01  0.44634030E-01 -0.13128655E+00  0.16552302E+00
     1     6     5     1  0.87071830E+01  0.10988873E+00  0.85972943E+01  0.25605395E-02  0.14745631E-01 -0.48405639E-01
     1     6     6     1  0.87071830E+01  0.87091964E-01  0.86200910E+01  0.17111051E-03 -0.12801732E-01  0.26881537E-02
     1     6     7     1  0.87071830E+01  0.12635289E+00  0.85808301E+01  0.10836743E-01  0.10092523E+00  0.25511592E-01
     1     6     8     1  0.87071830E+01 -0.74038210E-01  0.87812212E+01  0.14607484E-05 -0.97738446E-03  0.71096277E-03
     1     7     1     1  0.90794027E+01  0.53159951E+00  0.85478032E+01  0.47290238E-07  0.21339308E-03  0.41876392E-04
     1     7     2     1  0.90794027E+01  0.48886390E+00  0.85905388E+01  0.40346692E-05 -0.19807679E-02  0.33350809E-03
     1     7     3     1  0.90794027E+01  0.15881790E+00  0.89205848E+01  0.12436799E-01 -0.84672675E-02  0.11119849E+00
     1     7     4     1  0.90794027E+01  0.13549314E+00  0.89439095E+01  0.17010038E-03  0.11180170E-01 -0.67159643E-02
     1     7     5     1  0.90794027E+01  0.10988873E+00  0.89695139E+01  0.61955541E-03 -0.15143948E-01  0.19753892E-01
     1     7     6     1  0.90794027E+01  0.87091964E-01  0.89923107E+01  0.31080881E-02  0.55105443E-01  0.84544785E-02
     1     7     7     1  0.90794027E+01  0.12635289E+00  0.89530498E+01  0.66086665E-04 -0.66759719E-02 -0.46387567E-02
     1     7     8     1  0.90794027E+01 -0.74038210E-01  0.91534409E+01  0.42835962E-01  0.19953439E+00 -0.54972621E-01
     1     8     1     1  0.87715573E+01  0.53159951E+00  0.82399578E+01  0.21443251E-01  0.12116939E+00 -0.82226698E-01
     1     8     2     1  0.87715573E+01  0.48886390E+00  0.82826934E+01  0.22101971E+00 -0.26795447E+00  0.38629019E+00
     1     8     3     1  0.87715573E+01  0.15881790E+00  0.86127394E+01  0.22711310E-05  0.99434802E-03  0.11324323E-02
     1     8     4     1  0.87715573E+01  0.13549314E+00  0.86360641E+01  0.47387188E-01 -0.50223780E-01  0.21181303E+00
     1     8     5     1  0.87715573E+01  0.10988873E+00  0.86616685E+01  0.81506732E-03  0.41126569E-02  0.28251608E-01
     1     8     6     1  0.87715573E+01  0.87091964E-01  0.86844653E+01  0.67060724E-03 -0.20697235E-01  0.15563794E-01
     1     8     7     1  0.87715573E+01  0.12635289E+00  0.86452044E+01  0.11935414E-01 -0.10728169E+00  0.20641077E-01
