  0.500000000  0.000000000  0.000000000      26
       1      69    0.642901417   -0.325043251
       1      70    0.684459484   -0.222332129
       1      71    0.734390855   -0.172154461
       1      72    0.755612517   -0.123159688
       1      73    0.872775892   -0.158368706
       1      74    1.160650030    0.227911391
       1      75    1.177676835    0.204090960
       1      76    1.214354418    0.255214825
       1      77    1.264430775    0.336020999
       1      78    1.302022596    0.318006310
       1      79    1.350381909    0.379605149
       1      80    1.547355478    0.991137296
       1      81    1.789261108    1.109005383
       1      82    2.345435985    1.823776763
       1      83    4.634903945    5.553163923
       1      84    5.730622108    6.653639394
       1      85    5.754102884    6.754564131
       1      86    6.041044820    7.139232704
       1      87    6.652133611    7.484744761
       1      88    6.807386784    8.216179888
       1      89    7.088047297    8.651627763
       1      90    7.269176102    8.714506526
       1      91    7.763705376    9.313976430
       1      92    7.891988958    9.112076780
       1      93    8.003171258    9.554512603
       1      94    8.078732205    9.307853052
  0.500000000 -0.000000000  0.250000000      26
       1      69    0.584000208   -0.375401699
       1      70    0.692088175   -0.225141449
       1      71    0.731212994   -0.310930612
       1      72    0.794919366   -0.078347489
       1      73    0.911561168   -0.122126769
       1      74    1.092217850    0.105878325
       1      75    1.160247356    0.184359148
       1      76    1.178066424    0.229777656
       1      77    1.270993555    0.322121973
       1      78    1.325484472    0.362986169
       1      79    1.339664816    0.879232034
       1      80    1.377251646    0.400782456
       1      81    1.870488529    1.201016990
       1      82    2.238316724    1.679644985
       1      83    4.242494558    5.000614480
       1      84    5.448203699    6.323138716
       1      85    5.829850437    6.838551488
       1      86    6.088313633    7.157515922
       1      87    7.121855161    8.509038709
       1      88    7.232792390    8.752080791
       1      89    7.295213332    8.780471004
       1      90    7.484762405    8.909039951
       1      91    7.781903779    9.240623638
       1      92    8.026434735    9.497017383
       1      93    8.128654049    9.436301768
       1      94    8.215319640    9.380380369
  0.500000000 -0.000000000  0.500000000      26
       1      69    0.524377799   -0.476998864
       1      70    0.536944015   -0.452923383
       1      71    0.767024399   -0.090845371
       1      72    0.779799492   -0.105348463
       1      73    0.853283976   -0.207921010
       1      74    0.878881715   -0.177756046
       1      75    1.046602332    0.059122405
       1      76    1.112523041    0.119551673
       1      77    1.204145323    0.247224180
       1      78    1.247011371    0.315293923
       1      79    1.349366595    0.373248862
       1      80    1.399553093    0.415085690
       1      81    2.011249725    1.387493686
       1      82    2.054086365    1.429534376
       1      83    4.763112631    5.578622623
       1      84    4.830881414    5.652444121
       1      85    6.000484698    7.032829816
       1      86    6.017301488    7.056957054
       1      87    7.373100893    8.911745678
       1      88    7.400655137    9.000384940
       1      89    7.781124736    9.509189972
       1      90    7.811076927    9.493275139
