 -0.000000000 -0.000000000  0.250000000      26
       1      69    0.612182701   -0.286338125
       1      70    0.623999941   -0.496575293
       1      71    0.688312373   -0.335272152
       1      72    0.746945809   -0.293429022
       1      73    0.790665939   -0.080963240
       1      74    0.850051999   -0.128343270
       1      75    0.940755640   -0.058709309
       1      76    1.009416575    0.018440191
       1      77    1.020986144    0.007176933
       1      78    1.138584038    0.192507061
       1      79    1.138744465    0.214037290
       1      80    1.172853220    0.154108194
       1      81    1.568712480    0.863646130
       1      82    1.636390243    0.947175207
       1      83    5.866761692    6.868674962
       1      84    5.898005518    6.921407285
       1      85    6.138306517    7.227250595
       1      86    6.395503217    7.522315919
       1      87    6.508311289    7.668879375
       1      88    6.597357567    7.761661035
       1      89    7.025373246    8.484720217
       1      90    7.304610326    8.944738133
       1      91    7.570077690    9.533800729
       1      92    7.756458754    9.225330124
       1      93    8.171705668    9.732005586
       1      94    8.233309602    9.583659461
  0.000000000  0.000000000  0.500000000      26
       1      69    0.632670408   -0.515330686
       1      70    0.664731079   -0.076991668
       1      71    0.671721385   -0.129846848
       1      72    0.834682221   -0.131853674
       1      73    0.846544439   -0.214287042
       1      74    0.919101379   -0.002727671
       1      75    0.921247291   -0.033382927
       1      76    0.996900066   -0.016778026
       1      77    1.036898919    0.123016342
       1      78    1.084166828    0.116936103
       1      79    1.121976962    0.083216377
       1      80    1.125383132    0.080201061
       1      81    1.979012497    1.439588549
       1      82    2.030100209    1.489974307
       1      83    4.739555261    5.541763418
       1      84    4.772140053    5.582378952
       1      85    6.114599511    7.158227263
       1      86    6.116131068    7.165791794
       1      87    6.173548143    7.230729879
       1      88    6.250902208    7.375397992
       1      89    7.335870618    9.205408167
       1      90    7.581684984    9.555711019
       1      91    7.823757944    9.253808470
       1      92    7.838466974    9.362031743
       1      93    8.180426412    9.625318730
       1      94    8.375459259    9.773609461
 -0.000000000 -0.000000000  0.750000000      26
       1      69    0.612182701   -0.286319375
       1      70    0.623999941   -0.496575194
       1      71    0.688312373   -0.334973696
       1      72    0.746945809   -0.293206136
       1      73    0.790665939   -0.081117756
       1      74    0.850051999   -0.128346168
       1      75    0.940755640   -0.058840874
       1      76    1.009416575    0.018395426
       1      77    1.020986144    0.007322349
       1      78    1.138584038    0.192364118
       1      79    1.138744465    0.213903105
       1      80    1.172853220    0.154063570
       1      81    1.568712480    0.863163733
       1      82    1.636390243    0.947996884
       1      83    5.866761692    6.867801918
       1      84    5.898005518    6.921630912
       1      85    6.138306517    7.227490297
       1      86    6.395503217    7.522132647
       1      87    6.508311289    7.666906332
       1      88    6.597357567    7.761250679
       1      89    7.025373246    8.484598151
       1      90    7.304610326    8.945092756
       1      91    7.570077690    9.533948698
       1      92    7.756458754    9.225496085
       1      93    8.171705668    9.731986482
       1      94    8.233309602    9.583412309
 -0.000000000  0.250000000  0.000000000      26
       1      69    0.609618045   -0.298073080
       1      70    0.614647476   -0.432735131
       1      71    0.661659915   -0.446884787
       1      72    0.768238419   -0.243215793
       1      73    0.781927794   -0.127679980
       1      74    0.846039445   -0.121670326
       1      75    0.930411609   -0.090440172
       1      76    0.999521383   -0.015620175
       1      77    1.040660994    0.098289215
       1      78    1.124831237    0.171171163
       1      79    1.143926012    0.220321508
       1      80    1.171024287    0.152677442
       1      81    1.610390477    0.897083152
       1      82    1.628696909    0.949364980
       1      83    5.842761670    6.847388283
