  0.250000000  0.250000000  0.250000000      26
       1      69    0.607716382   -0.246420126
       1      70    0.627762118   -0.348077092
       1      71    0.674375700   -0.151720450
       1      72    0.721528401   -0.305784117
       1      73    0.761243563   -0.157694547
       1      74    0.817598230   -0.046660717
       1      75    1.008376109    0.019682050
       1      76    1.045399126    0.088740692
       1      77    1.065595254    0.080930192
       1      78    1.070853693    0.047605453
       1      79    1.146883638    0.235857184
       1      80    1.169634051    0.172106686
       1      81    1.241254697    0.487837907
       1      82    1.344368653    0.622679064
       1      83    5.870542632    6.815767635
       1      84    6.031748728    7.099208533
       1      85    6.248729586    7.349786914
       1      86    6.303232912    7.395176556
       1      87    6.596568062    7.964631043
       1      88    7.258353916    8.757905365
       1      89    7.386190767    9.125902336
       1      90    7.480423553    8.754584533
       1      91    7.659814122    9.007768924
       1      92    7.670358207    9.093054485
       1      93    7.909261371    9.159503670
       1      94    8.064960444    9.855702141
  0.250000000  0.250000000  0.500000000      26
       1      69    0.598012661   -0.452761680
       1      70    0.632778784   -0.194588547
       1      71    0.662860255   -0.203225134
       1      72    0.741003154   -0.182015123
       1      73    0.809423735   -0.217111227
       1      74    0.844583392   -0.084751091
       1      75    0.931024513   -0.094420489
       1      76    1.006747579    0.040334484
       1      77    1.058253948    0.047478785
       1      78    1.066722317    0.110425682
       1      79    1.120248697    0.127429886
       1      80    1.155510423    0.156201592
       1      81    1.372809291    0.660521372
       1      82    1.524768961    0.849227138
       1      83    5.734839123    6.702993430
       1      84    5.803235364    6.789676528
       1      85    5.963582954    6.986920924
       1      86    6.056431614    7.131729652
       1      87    6.353627080    7.482507444
       1      88    6.457162080    7.559325321
       1      89    6.962459183    8.554788517
       1      90    7.574712611    8.981736039
       1      91    7.600430786    9.558326449
       1      92    7.813331631    9.205963266
       1      93    8.004866038    9.632561360
       1      94    8.042678748    9.357318564
  0.250000000  0.250000000  0.750000000      26
       1      69    0.595342751   -0.135933695
       1      70    0.650103363   -0.465428953
       1      71    0.700119797   -0.140213599
       1      72    0.755619482   -0.175553972
       1      73    0.783890358   -0.131682071
       1      74    0.803397911   -0.227235115
       1      75    0.990574462    0.042375518
       1      76    1.006175373    0.057650023
       1      77    1.008421298   -0.014261727
       1      78    1.040028929    0.069554467
       1      79    1.135434513    0.109122316
       1      80    1.159014480    0.154904795
       1      81    1.808023781    1.269030814
       1      82    1.844813072    1.301783812
       1      83    4.591080367    5.358735940
       1      84    4.614424876    5.388984220
       1      85    5.872559838    6.878898961
       1      86    5.941818789    6.960576869
       1      87    5.956670879    7.018183289
       1      88    5.975237764    7.000145480
       1      89    7.464521911    9.347283126
       1      90    7.639813424    9.590699797
       1      91    7.773793336    9.149879257
       1      92    7.985145924    9.444933948
       1      93    8.185212954    9.637398394
       1      94    8.283170861    9.762865256
  0.250000000  0.500000000  0.500000000      26
       1      69    0.595751634   -0.362414622
       1      70    0.629463577   -0.268458603
       1      71    0.654915599   -0.365851188
       1      72    0.722373505   -0.187381829
       1      73    0.818311616   -0.077814898
       1      74    0.819190587   -0.122181135
       1      75    0.936878144   -0.079964725
       1      76    1.022421430    0.033574411
       1      77    1.037744033    0.056391273
       1      78    1.059019026    0.072771678
       1      79    1.158031696    0.257240049
       1      80    1.175589494    0.197094976
       1      81    1.290250860    0.509615473
       1      82    1.371896815    0.650653023
       1      83    5.892844995    6.876965470
       1      84    6.078437920    7.145250308
       1      85    6.110432983    7.153911631
       1      86    6.305476411    7.390538559
       1      87    6.683355449    8.105748250
       1      88    7.348300672    9.055620697
       1      89    7.437272123    8.875297485
       1      90    7.498478459    8.778035519
       1      91    7.644785123    8.960607432
       1      92    7.664942773    9.017433114
       1      93    7.759368155    9.299015432
       1      94    7.985973808    9.526523126
