Pb	16.235790051917323	-7.36613065702118	1.509280311286294
Pb	5.672138105819959	4.626833296682977e-06	1.5100596637535213
Br	5.822874072778382	2.992517275697987	1.5096440696286046
Br	5.8229146750136875	-2.9925151015268683	1.5096428921612297
Br	16.08511463551487	-10.358651428322569	1.509696423600263
Br	16.08507411622021	-4.373601534481513	1.5096974718912233
Br	13.099747160587853	-7.366116956668407	1.5100712446373283
Br	8.808149403155754	-9.460321154936635e-06	1.5092687883378737
Br	11.871583511165698	-1.5953984642153122e-05	4.52875324117905
Br	10.036347189971467	-7.366110228507292	-1.5094133215739327
C	11.27224816537473	-2.992412347794218	1.5096577045834505
C	11.272247867319145	2.9924133937299455	1.5096654512854444
C	10.63571769190893	-4.3737140960204455	1.5096830353976796
C	10.63571735967412	-10.358537961970965	1.50967490029463
C	13.436057180903068	-1.8010842272331313	1.5095502132968592
C	6.133413703136633	-5.56503621081022	-1.5097676238842432
C	8.471909039311633	-5.565042104219556	1.5097901756104166
C	15.77455162350722	-1.8010881661744933	4.5291078304887264
H	10.915478485681618	-4.945727511681479	0.6154821319794421
H	3.6128801554135177	-2.4203962015631686	-0.615480441610323
H	10.992437261401678	-2.4204059932678685	0.6154668979528005
H	10.992491700892993	2.4204070515414	2.403872641145415
H	10.992487510585173	-2.420399336750293	2.4038589597774167
H	18.2950858565216	-4.94572801518064	3.6348205669759355
H	10.915528689735426	-4.945720968494384	2.4038733712228897
H	10.915474406462279	-9.786531148734502	0.6154683733505595
H	14.516950010330586	-1.967272725234657	1.5095450377616564
H	7.21430585178335	-5.398844268112447	-1.5097753843889776
H	7.391016375317592	-5.398853530032083	1.5097951501825044
H	14.693660160973062	-1.96728070570866	4.529115646886681
H	8.78442824917556	-6.109594779206378	2.408094950593099
H	8.78439501168104	-8.622589808786845	0.6114965039682243
H	13.12356368722701	-1.256450196237457	2.4078144367047067
H	13.123543937838205	1.2565265500820708	0.6112745181000651
H	13.123537181323737	-1.2565316960392647	0.6112455088649674
H	13.123569857448754	1.2564652604545583	2.407843601869552
H	8.784401874223905	-6.109676063918141	0.6115257089107028
H	8.784420811734154	-8.622651005686945	2.40806587454222
H	8.859600626894801	-3.7029701899191076	0.6611513241242402
H	8.8596464821912	3.702929632196997	2.3582778409549436
H	13.048320328906925	-3.663203747459983	0.6610635504607296
H	5.7457170865801785	-3.702958079105631	-0.6611507782878097
H	13.048366066922272	-3.6631566389362398	2.3581892694643143
H	13.048319665841287	-11.069053870619687	0.6610624012425647
H	8.859646592260495	-3.70292367040181	2.358277102642588
H	16.162248621879936	-3.663165618426695	3.6804909552895793
N	12.756017689980395	-3.1250805400087582	1.5096204097772732
N	5.4533705625413464	-4.241041902901114	-1.5097142648967135
N	9.151948430500362	-4.241046243084493	1.5097201073363449
N	16.454595127995454	-3.125082087337328	4.52905458324647
