   0.7500000000   0.0000000000   0.0000000000          26           0
  1        69      -16.70920854           0.000000000    
  1        70      -16.13445994           0.000000000    
  1        71      -16.23074092           0.000000000    
  1        72      -16.92393993           0.000000000    
  1        73      -16.18112540           0.000000000    
  1        74      -16.45141398           0.000000000    
  1        75      -16.28402113           0.000000000    
  1        76      -16.46778921           0.000000000    
  1        77      -16.43550285           0.000000000    
  1        78      -16.35916432           0.000000000    
  1        79      -16.40318146           0.000000000    
  1        80      -16.00912480           0.000000000    
  1        81      -15.81275377           0.000000000    
  1        82      -15.85013366           0.000000000    
  1        83      -7.747707185           0.000000000    
  1        84      -6.290839957           0.000000000    
  1        85      -6.903576648           0.000000000    
  1        86      -6.408712835           0.000000000    
  1        87      -4.672680185           0.000000000    
  1        88      -4.927848631           0.000000000    
  1        89      -5.701307984           0.000000000    
  1        90      -5.818791188           0.000000000    
  1        91      -5.284936514           0.000000000    
  1        92      -3.879949529           0.000000000    
  1        93      -5.042247400           0.000000000    
  1        94      -5.110700629           0.000000000    
   0.7500000000   0.0000000000   0.2500000000          26           0
  1        69      -16.26729805           0.000000000    
  1        70      -16.42210254           0.000000000    
  1        71      -16.27042310           0.000000000    
  1        72      -16.25082449           0.000000000    
  1        73      -16.24297459           0.000000000    
  1        74      -16.12333240           0.000000000    
  1        75      -16.15273076           0.000000000    
  1        76      -16.51308671           0.000000000    
  1        77      -16.62267662           0.000000000    
  1        78      -16.41714849           0.000000000    
  1        79      -16.46060639           0.000000000    
  1        80      -16.41200473           0.000000000    
  1        81      -15.87359375           0.000000000    
  1        82      -15.77583359           0.000000000    
  1        83      -6.921972525           0.000000000    
  1        84      -6.343554787           0.000000000    
  1        85      -6.971521044           0.000000000    
  1        86      -6.641039526           0.000000000    
  1        87      -5.576992291           0.000000000    
  1        88      -4.902196415           0.000000000    
  1        89      -5.805345698           0.000000000    
  1        90      -5.695386329           0.000000000    
  1        91      -5.705825025           0.000000000    
  1        92      -4.773093608           0.000000000    
  1        93      -3.874126379           0.000000000    
  1        94      -4.010238284           0.000000000    
   0.7500000000   0.0000000000   0.5000000000          26           0
  1        69      -16.39343671           0.000000000    
  1        70      -16.45225651           0.000000000    
  1        71      -16.26566785           0.000000000    
  1        72      -16.25293072           0.000000000    
  1        73      -16.33782983           0.000000000    
  1        74      -16.31503556           0.000000000    
  1        75      -16.15867774           0.000000000    
  1        76      -16.25978993           0.000000000    
  1        77      -16.36598802           0.000000000    
  1        78      -16.51214703           0.000000000    
  1        79      -16.40185036           0.000000000    
  1        80      -16.41273564           0.000000000    
  1        81      -15.78995241           0.000000000    
  1        82      -15.76914729           0.000000000    
  1        83      -6.905455475           0.000000000    
  1        84      -6.928993478           0.000000000    
  1        85      -6.914952060           0.000000000    
  1        86      -6.976615528           0.000000000    
  1        87      -5.894836459           0.000000000    
  1        88      -5.643142648           0.000000000    
  1        89      -5.788349618           0.000000000    
  1        90      -5.919074770           0.000000000    
  1        91      -4.544556449           0.000000000    
  1        92      -4.553821332           0.000000000    
  1        93      -4.750816389           0.000000000    
  1        94      -4.012550638           0.000000000    
   0.7500000000   0.0000000000   0.7500000000          26           0
  1        69      -16.53494805           0.000000000    
  1        70      -16.17377838           0.000000000    
  1        71      -16.30080600           0.000000000    
  1        72      -16.30850137           0.000000000    
  1        73      -16.29909181           0.000000000    
  1        74      -16.20062509           0.000000000    
  1        75      -16.41911723           0.000000000    
  1        76      -16.19447946           0.000000000    
  1        77      -16.44239084           0.000000000    
  1        78      -16.42720612           0.000000000    
  1        79      -16.45408691           0.000000000    
  1        80      -16.44213249           0.000000000    
  1        81      -15.85948034           0.000000000    
  1        82      -15.70972296           0.000000000    
  1        83      -6.973607967           0.000000000    
  1        84      -6.386352496           0.000000000    
  1        85      -6.890426567           0.000000000    
  1        86      -6.732014085           0.000000000    
  1        87      -5.501605204           0.000000000    
  1        88      -5.440806853           0.000000000    
  1        89      -5.646253764           0.000000000    
  1        90      -5.465233562           0.000000000    
  1        91      -5.028907013           0.000000000    
  1        92      -5.131261248           0.000000000    
  1        93      -4.877983248           0.000000000    
  1        94      -4.258285316           0.000000000    
   0.7500000000   0.2500000000   0.0000000000          26           0
  1        69      -16.54050769           0.000000000    
  1        70      -16.26122917           0.000000000    
  1        71      -16.29424012           0.000000000    
  1        72      -16.33530328           0.000000000    
  1        73      -16.34018332           0.000000000    
  1        74      -16.13771731           0.000000000    
  1        75      -16.23354432           0.000000000    
  1        76      -16.42671922           0.000000000    
  1        77      -16.49138639           0.000000000    
  1        78      -16.43498017           0.000000000    
  1        79      -16.45563860           0.000000000    
  1        80      -16.36906000           0.000000000    
  1        81      -15.88280939           0.000000000    
  1        82      -15.75310565           0.000000000    
  1        83      -6.959267376           0.000000000    
  1        84      -6.376496670           0.000000000    
  1        85      -6.826775878           0.000000000    
  1        86      -6.600073983           0.000000000    
  1        87      -5.591517964           0.000000000    
  1        88      -5.676588361           0.000000000    
  1        89      -5.614680913           0.000000000    
  1        90      -5.234952644           0.000000000    
  1        91      -5.543509610           0.000000000    
  1        92      -4.787737535           0.000000000    
  1        93      -4.298280796           0.000000000    
  1        94      -4.029355826           0.000000000    
   0.7500000000   0.2500000000   0.2500000000          26           0
  1        69      -16.87934596           0.000000000    
  1        70      -16.08136844           0.000000000    
  1        71      -16.21190859           0.000000000    
  1        72      -16.80373895           0.000000000    
  1        73      -16.24862456           0.000000000    
  1        74      -16.48929129           0.000000000    
  1        75      -16.30229795           0.000000000    
  1        76      -16.28358010           0.000000000    
  1        77      -16.21660047           0.000000000    
